地區名稱,指標名稱,Year,數值
Tanzania,出生時預期壽命(歲),2002,52.229804878
Tanzania,人口密度(每平方公里人數),2002,40.4780763152
Tanzania,服務業等增加值(佔GDP百分比),2002,46.4787796795
Thailand,農業增加值(佔GDP百分比),2002,8.696025948519999
Thailand,二氧化碳排放量(每人公噸),2002,3.24809930494
Thailand,金融部門提供之國內信貸(佔GDP百分比),2002,120.717562012
Thailand,電力消耗(每人千瓦時),2002,1615.86190265
Thailand,能源使用量(每人石油當量公斤),2002,1282.58023503
Thailand,商品與服務出口(佔GDP百分比),2002,60.645752601000005
Thailand,總生育率(每名婦女生育數),2002,1.616
Thailand,GDP成長率(年增率%),2002,6.14887981743
Thailand,商品與服務進口(佔GDP百分比),2002,54.3239904201
Thailand,工業增加值(佔GDP百分比),2002,37.0448583935
Thailand,通貨膨脹率-GDP平減指數(年增率%),2002,1.69037942471
Thailand,出生時預期壽命(歲),2002,71.1182439024
Thailand,人口密度(每平方公里人數),2002,125.539096479
Thailand,服務業等增加值(佔GDP百分比),2002,54.259115658
Timor-Leste,農業增加值(佔GDP百分比),2002,26.8518518519
Timor-Leste,二氧化碳排放量(每人公噸),2002,0.180309933541
Timor-Leste,金融部門提供之國內信貸(佔GDP百分比),2002,-8.68727343243
Timor-Leste,電力消耗(每人千瓦時),2002,
Timor-Leste,能源使用量(每人石油當量公斤),2002,
Timor-Leste,商品與服務出口(佔GDP百分比),2002,8.558558558560001
Timor-Leste,總生育率(每名婦女生育數),2002,7.037000000000001
Timor-Leste,GDP成長率(年增率%),2002,-6.64605873261
Timor-Leste,商品與服務進口(佔GDP百分比),2002,193.243243243
Timor-Leste,工業增加值(佔GDP百分比),2002,12.962962963
Timor-Leste,通貨膨脹率-GDP平減指數(年增率%),2002,5.22329016
Timor-Leste,出生時預期壽命(歲),2002,61.2376341463
Timor-Leste,人口密度(每平方公里人數),2002,60.17733692
Timor-Leste,服務業等增加值(佔GDP百分比),2002,60.185185185200005
Togo,農業增加值(佔GDP百分比),2002,38.1917106708
Togo,二氧化碳排放量(每人公噸),2002,0.23959774573
Togo,金融部門提供之國內信貸(佔GDP百分比),2002,14.9432692997
Togo,電力消耗(每人千瓦時),2002,97.2305057211
Togo,能源使用量(每人石油當量公斤),2002,424.034097572
Togo,商品與服務出口(佔GDP百分比),2002,36.5171714268
Togo,總生育率(每名婦女生育數),2002,5.32
Togo,GDP成長率(年增率%),2002,-0.922151021554
Togo,商品與服務進口(佔GDP百分比),2002,49.0758049132
Togo,工業增加值(佔GDP百分比),2002,18.3927907383
Togo,通貨膨脹率-GDP平減指數(年增率%),2002,6.216923110650001
Togo,出生時預期壽命(歲),2002,53.6732439024
Togo,人口密度(每平方公里人數),2002,94.5471410186
Togo,服務業等增加值(佔GDP百分比),2002,43.4154985909
Tonga,農業增加值(佔GDP百分比),2002,21.1305890957
Tonga,二氧化碳排放量(每人公噸),2002,1.03707893541
Tonga,金融部門提供之國內信貸(佔GDP百分比),2002,42.4008650136
Tonga,電力消耗(每人千瓦時),2002,
Tonga,能源使用量(每人石油當量公斤),2002,
Tonga,商品與服務出口(佔GDP百分比),2002,18.8137630539
Tonga,總生育率(每名婦女生育數),2002,4.221
Tonga,GDP成長率(年增率%),2002,3.41887664851
Tonga,商品與服務進口(佔GDP百分比),2002,43.6838582663
Tonga,工業增加值(佔GDP百分比),2002,20.8702095182
Tonga,通貨膨脹率-GDP平減指數(年增率%),2002,8.57821144994
Tonga,出生時預期壽命(歲),2002,71.0366829268
Tonga,人口密度(每平方公里人數),2002,137.506944444
Tonga,服務業等增加值(佔GDP百分比),2002,57.7774418668
Trinidad and Tobago,農業增加值(佔GDP百分比),2002,1.46077778523
Trinidad and Tobago,二氧化碳排放量(每人公噸),2002,21.3045514305
Trinidad and Tobago,金融部門提供之國內信貸(佔GDP百分比),2002,44.4040589767
Trinidad and Tobago,電力消耗(每人千瓦時),2002,4081.88818631
Trinidad and Tobago,能源使用量(每人石油當量公斤),2002,9356.78097414
Trinidad and Tobago,商品與服務出口(佔GDP百分比),2002,50.5866939066
Trinidad and Tobago,總生育率(每名婦女生育數),2002,1.744
Trinidad and Tobago,GDP成長率(年增率%),2002,7.936709641369999
Trinidad and Tobago,商品與服務進口(佔GDP百分比),2002,45.0173840824
Trinidad and Tobago,工業增加值(佔GDP百分比),2002,44.8213084739
Trinidad and Tobago,通貨膨脹率-GDP平減指數(年增率%),2002,-5.19253487647
Trinidad and Tobago,出生時預期壽命(歲),2002,68.71043902439999
Trinidad and Tobago,人口密度(每平方公里人數),2002,249.09161793400003
Trinidad and Tobago,服務業等增加值(佔GDP百分比),2002,53.7179131841
Tunisia,農業增加值(佔GDP百分比),2002,9.32597356906
Tunisia,二氧化碳排放量(每人公噸),2002,2.1398889105400003
Tunisia,金融部門提供之國內信貸(佔GDP百分比),2002,67.6302953674
Tunisia,電力消耗(每人千瓦時),2002,1079.50640585
Tunisia,能源使用量(每人石油當量公斤),2002,801.489193653
Tunisia,商品與服務出口(佔GDP百分比),2002,40.7845866741
Tunisia,總生育率(每名婦女生育數),2002,2.0
Tunisia,GDP成長率(年增率%),2002,1.3225636178
Tunisia,商品與服務進口(佔GDP百分比),2002,44.55707051979999
Tunisia,工業增加值(佔GDP百分比),2002,29.848034075300003
Tunisia,通貨膨脹率-GDP平減指數(年增率%),2002,2.28509587676
Tunisia,出生時預期壽命(歲),2002,73.0
Tunisia,人口密度(每平方公里人數),2002,63.4925785273
Tunisia,服務業等增加值(佔GDP百分比),2002,60.82599235560001
Turkey,農業增加值(佔GDP百分比),2002,11.7069280682
Turkey,二氧化碳排放量(每人公噸),2002,3.15828449526
Turkey,金融部門提供之國內信貸(佔GDP百分比),2002,47.4740646946
Turkey,電力消耗(每人千瓦時),2002,1667.86521943
Turkey,能源使用量(每人石油當量公斤),2002,1139.69490969
Turkey,商品與服務出口(佔GDP百分比),2002,25.2173097246
Turkey,總生育率(每名婦女生育數),2002,2.376
Turkey,GDP成長率(年增率%),2002,6.16383960696
Turkey,商品與服務進口(佔GDP百分比),2002,23.5827728271
Turkey,工業增加值(佔GDP百分比),2002,28.624308903000003
Turkey,通貨膨脹率-GDP平減指數(年增率%),2002,37.4248377446
Turkey,出生時預期壽命(歲),2002,71.0819756098
Turkey,人口密度(每平方公里人數),2002,84.6195782389
Turkey,服務業等增加值(佔GDP百分比),2002,59.6687630288
Turkmenistan,農業增加值(佔GDP百分比),2002,22.0130172013
Turkmenistan,二氧化碳排放量(每人公噸),2002,8.68807361986
Turkmenistan,金融部門提供之國內信貸(佔GDP百分比),2002,
Turkmenistan,電力消耗(每人千瓦時),2002,1780.15082914
Turkmenistan,能源使用量(每人石油當量公斤),2002,3438.90967555
Turkmenistan,商品與服務出口(佔GDP百分比),2002,69.0493048187
Turkmenistan,總生育率(每名婦女生育數),2002,2.741
Turkmenistan,GDP成長率(年增率%),2002,0.257179925006
Turkmenistan,商品與服務進口(佔GDP百分比),2002,53.4061969496
Turkmenistan,工業增加值(佔GDP百分比),2002,42.3779637378
Turkmenistan,通貨膨脹率-GDP平減指數(年增率%),2002,25.1531001486
Turkmenistan,出生時預期壽命(歲),2002,64.13760975609999
Turkmenistan,人口密度(每平方公里人數),2002,9.7890579448
Turkmenistan,服務業等增加值(佔GDP百分比),2002,35.6090190609
Turks and Caicos Islands,農業增加值(佔GDP百分比),2002,
Turks and Caicos Islands,二氧化碳排放量(每人公噸),2002,4.55423183073
Turks and Caicos Islands,金融部門提供之國內信貸(佔GDP百分比),2002,
Turks and Caicos Islands,電力消耗(每人千瓦時),2002,
Turks and Caicos Islands,能源使用量(每人石油當量公斤),2002,
Turks and Caicos Islands,商品與服務出口(佔GDP百分比),2002,
Turks and Caicos Islands,總生育率(每名婦女生育數),2002,
Turks and Caicos Islands,GDP成長率(年增率%),2002,
Turks and Caicos Islands,商品與服務進口(佔GDP百分比),2002,
Turks and Caicos Islands,工業增加值(佔GDP百分比),2002,
Turks and Caicos Islands,通貨膨脹率-GDP平減指數(年增率%),2002,
Turks and Caicos Islands,出生時預期壽命(歲),2002,
Turks and Caicos Islands,人口密度(每平方公里人數),2002,22.8842105263
Turks and Caicos Islands,服務業等增加值(佔GDP百分比),2002,
Tuvalu,農業增加值(佔GDP百分比),2002,19.7578146551
Tuvalu,二氧化碳排放量(每人公噸),2002,
Tuvalu,金融部門提供之國內信貸(佔GDP百分比),2002,
Tuvalu,電力消耗(每人千瓦時),2002,
Tuvalu,能源使用量(每人石油當量公斤),2002,
Tuvalu,商品與服務出口(佔GDP百分比),2002,
Tuvalu,總生育率(每名婦女生育數),2002,
Tuvalu,GDP成長率(年增率%),2002,7.886174359119999
Tuvalu,商品與服務進口(佔GDP百分比),2002,
Tuvalu,工業增加值(佔GDP百分比),2002,9.10933520962
Tuvalu,通貨膨脹率-GDP平減指數(年增率%),2002,3.3161227289599995
Tuvalu,出生時預期壽命(歲),2002,
Tuvalu,人口密度(每平方公里人數),2002,317.666666667
Tuvalu,服務業等增加值(佔GDP百分比),2002,71.1328501353
Uganda,農業增加值(佔GDP百分比),2002,24.9040316638
Uganda,二氧化碳排放量(每人公噸),2002,0.0614642554676
Uganda,金融部門提供之國內信貸(佔GDP百分比),2002,13.205251861
Uganda,電力消耗(每人千瓦時),2002,
Uganda,能源使用量(每人石油當量公斤),2002,
Uganda,商品與服務出口(佔GDP百分比),2002,11.2132791666
Uganda,總生育率(每名婦女生育數),2002,6.772
Uganda,GDP成長率(年增率%),2002,8.73268576402
Uganda,商品與服務進口(佔GDP百分比),2002,25.064514991
Uganda,工業增加值(佔GDP百分比),2002,24.3584911605
Uganda,通貨膨脹率-GDP平減指數(年增率%),2002,-3.1695563415900003
Uganda,出生時預期壽命(歲),2002,48.4755853659
Uganda,人口密度(每平方公里人數),2002,126.899524548
Uganda,服務業等增加值(佔GDP百分比),2002,50.737477175600006
Ukraine,農業增加值(佔GDP百分比),2002,14.6217084008
Ukraine,二氧化碳排放量(每人公噸),2002,6.61144067216
Ukraine,金融部門提供之國內信貸(佔GDP百分比),2002,28.085990494
Ukraine,電力消耗(每人千瓦時),2002,2844.81095379
Ukraine,能源使用量(每人石油當量公斤),2002,2813.15969089
Ukraine,商品與服務出口(佔GDP百分比),2002,55.0870200611
Ukraine,總生育率(每名婦女生育數),2002,1.126
Ukraine,GDP成長率(年增率%),2002,5.1999999710900005
Ukraine,商品與服務進口(佔GDP百分比),2002,50.7067888933
Ukraine,工業增加值(佔GDP百分比),2002,34.5338330169
Ukraine,通貨膨脹率-GDP平減指數(年增率%),2002,5.121841927799999
Ukraine,出生時預期壽命(歲),2002,68.2756097561
Ukraine,人口密度(每平方公里人數),2002,83.2024372562
Ukraine,服務業等增加值(佔GDP百分比),2002,50.84445858229999
United Arab Emirates,農業增加值(佔GDP百分比),2002,
United Arab Emirates,二氧化碳排放量(每人公噸),2002,24.9565514458
United Arab Emirates,金融部門提供之國內信貸(佔GDP百分比),2002,30.99603273
United Arab Emirates,電力消耗(每人千瓦時),2002,12814.7410476
United Arab Emirates,能源使用量(每人石油當量公斤),2002,11958.4774577
United Arab Emirates,商品與服務出口(佔GDP百分比),2002,49.5033473841
United Arab Emirates,總生育率(每名婦女生育數),2002,2.428
United Arab Emirates,GDP成長率(年增率%),2002,2.43345681395
United Arab Emirates,商品與服務進口(佔GDP百分比),2002,43.5683114307
United Arab Emirates,工業增加值(佔GDP百分比),2002,
United Arab Emirates,通貨膨脹率-GDP平減指數(年增率%),2002,3.77083954516
United Arab Emirates,出生時預期壽命(歲),2002,74.9682682927
United Arab Emirates,人口密度(每平方公里人數),2002,40.598803827800005
United Arab Emirates,服務業等增加值(佔GDP百分比),2002,
United Kingdom,農業增加值(佔GDP百分比),2002,0.80305020605
United Kingdom,二氧化碳排放量(每人公噸),2002,8.90412310805
United Kingdom,金融部門提供之國內信貸(佔GDP百分比),2002,129.101643113
United Kingdom,電力消耗(每人千瓦時),2002,6142.74983363
United Kingdom,能源使用量(每人石油當量公斤),2002,3685.8654787
United Kingdom,商品與服務出口(佔GDP百分比),2002,23.8801451752
United Kingdom,總生育率(每名婦女生育數),2002,1.63
United Kingdom,GDP成長率(年增率%),2002,2.39724828406
United Kingdom,商品與服務進口(佔GDP百分比),2002,26.6895890682
United Kingdom,工業增加值(佔GDP百分比),2002,23.601633226
United Kingdom,通貨膨脹率-GDP平減指數(年增率%),2002,2.1974203234400003
United Kingdom,出生時預期壽命(歲),2002,78.143902439
United Kingdom,人口密度(每平方公里人數),2002,245.403542347
United Kingdom,服務業等增加值(佔GDP百分比),2002,75.5953165679
United States,農業增加值(佔GDP百分比),2002,1.00219956431
United States,二氧化碳排放量(每人公噸),2002,19.639195771
United States,金融部門提供之國內信貸(佔GDP百分比),2002,191.785229463
United States,電力消耗(每人千瓦時),2002,13296.1822993
United States,能源使用量(每人石油當量公斤),2002,7843.34484914
United States,商品與服務出口(佔GDP百分比),2002,9.13238644014
United States,總生育率(每名婦女生育數),2002,2.0205
United States,GDP成長率(年增率%),2002,1.7861276874599998
United States,商品與服務進口(佔GDP百分比),2002,13.0172733098
United States,工業增加值(佔GDP百分比),2002,21.2707532547
United States,通貨膨脹率-GDP平減指數(年增率%),2002,1.53512459242
United States,出生時預期壽命(歲),2002,76.9365853659
United States,人口密度(每平方公里人數),2002,31.393549932800003
United States,服務業等增加值(佔GDP百分比),2002,77.727047181
Uruguay,農業增加值(佔GDP百分比),2002,8.685455705510002
Uruguay,二氧化碳排放量(每人公噸),2002,1.38844331189
Uruguay,金融部門提供之國內信貸(佔GDP百分比),2002,99.9181443601
Uruguay,電力消耗(每人千瓦時),2002,1997.73421841
Uruguay,能源使用量(每人石油當量公斤),2002,762.6981432010001
Uruguay,商品與服務出口(佔GDP百分比),2002,20.6216724822
Uruguay,總生育率(每名婦女生育數),2002,2.205
Uruguay,GDP成長率(年增率%),2002,-7.732007211669999
Uruguay,商品與服務進口(佔GDP百分比),2002,19.4073948254
Uruguay,工業增加值(佔GDP百分比),2002,24.3282573979
Uruguay,通貨膨脹率-GDP平減指數(年增率%),2002,12.6162766344
Uruguay,出生時預期壽命(歲),2002,75.09556097560001
Uruguay,人口密度(每平方公里人數),2002,19.0136555822
Uruguay,服務業等增加值(佔GDP百分比),2002,66.98628689659999
Uzbekistan,農業增加值(佔GDP百分比),2002,34.2517274356
Uzbekistan,二氧化碳排放量(每人公噸),2002,5.06798311164
Uzbekistan,金融部門提供之國內信貸(佔GDP百分比),2002,
Uzbekistan,電力消耗(每人千瓦時),2002,1775.77027404
Uzbekistan,能源使用量(每人石油當量公斤),2002,2109.31946019
Uzbekistan,商品與服務出口(佔GDP百分比),2002,30.8114686272
Uzbekistan,總生育率(每名婦女生育數),2002,2.52
Uzbekistan,GDP成長率(年增率%),2002,3.99999999687
Uzbekistan,商品與服務進口(佔GDP百分比),2002,29.3457304212
Uzbekistan,工業增加值(佔GDP百分比),2002,22.045060298800003
Uzbekistan,通貨膨脹率-GDP平減指數(年增率%),2002,45.4493729192
Uzbekistan,出生時預期壽命(歲),2002,67.1083658537
Uzbekistan,人口密度(每平方公里人數),2002,59.4072637518
Uzbekistan,服務業等增加值(佔GDP百分比),2002,43.7032122656
Vanuatu,農業增加值(佔GDP百分比),2002,27.4689541978
Vanuatu,二氧化碳排放量(每人公噸),2002,0.434843805586
Vanuatu,金融部門提供之國內信貸(佔GDP百分比),2002,43.1330032281
Vanuatu,電力消耗(每人千瓦時),2002,
Vanuatu,能源使用量(每人石油當量公斤),2002,
Vanuatu,商品與服務出口(佔GDP百分比),2002,42.3100071128
Vanuatu,總生育率(每名婦女生育數),2002,4.162
Vanuatu,GDP成長率(年增率%),2002,-5.11121856867
Vanuatu,商品與服務進口(佔GDP百分比),2002,49.3872079663
Vanuatu,工業增加值(佔GDP百分比),2002,10.1328543557
Vanuatu,通貨膨脹率-GDP平減指數(年增率%),2002,2.7828026822099994
Vanuatu,出生時預期壽命(歲),2002,68.2999512195
Vanuatu,人口密度(每平方公里人數),2002,15.9111566858
Vanuatu,服務業等增加值(佔GDP百分比),2002,62.39819144649999
"Venezuela, RB",農業增加值(佔GDP百分比),2002,4.103337016519999
"Venezuela, RB",二氧化碳排放量(每人公噸),2002,7.611158612710001
"Venezuela, RB",金融部門提供之國內信貸(佔GDP百分比),2002,15.266183173499998
"Venezuela, RB",電力消耗(每人千瓦時),2002,2726.11560162
"Venezuela, RB",能源使用量(每人石油當量公斤),2002,2267.36858799
"Venezuela, RB",商品與服務出口(佔GDP百分比),2002,30.4335705492
"Venezuela, RB",總生育率(每名婦女生育數),2002,2.739
"Venezuela, RB",GDP成長率(年增率%),2002,-8.85564735287
"Venezuela, RB",商品與服務進口(佔GDP百分比),2002,18.1421401002
"Venezuela, RB",工業增加值(佔GDP百分比),2002,49.7631313657
"Venezuela, RB",通貨膨脹率-GDP平減指數(年增率%),2002,33.0228760786
"Venezuela, RB",出生時預期壽命(歲),2002,72.7752682927
"Venezuela, RB",人口密度(每平方公里人數),2002,28.7955818831
"Venezuela, RB",服務業等增加值(佔GDP百分比),2002,46.1335316178
Vietnam,農業增加值(佔GDP百分比),2002,21.2793515285
Vietnam,二氧化碳排放量(每人公噸),2002,0.890220650082
Vietnam,金融部門提供之國內信貸(佔GDP百分比),2002,41.3782261889
Vietnam,電力消耗(每人千瓦時),2002,387.036587681
Vietnam,能源使用量(每人石油當量公斤),2002,420.446832131
Vietnam,商品與服務出口(佔GDP百分比),2002,50.57930883189999
Vietnam,總生育率(每名婦女生育數),2002,1.92
Vietnam,GDP成長率(年增率%),2002,6.32082098771
Vietnam,商品與服務進口(佔GDP百分比),2002,57.249342474
Vietnam,工業增加值(佔GDP百分比),2002,35.6992195921
Vietnam,通貨膨脹率-GDP平減指數(年增率%),2002,4.94219246377
Vietnam,出生時預期壽命(歲),2002,73.5765609756
Vietnam,人口密度(每平方公里人數),2002,256.118821446
Vietnam,服務業等增加值(佔GDP百分比),2002,43.0214288794
Virgin Islands,農業增加值(佔GDP百分比),2002,
Virgin Islands,二氧化碳排放量(每人公噸),2002,
Virgin Islands,金融部門提供之國內信貸(佔GDP百分比),2002,
Virgin Islands,電力消耗(每人千瓦時),2002,
Virgin Islands,能源使用量(每人石油當量公斤),2002,
Virgin Islands,商品與服務出口(佔GDP百分比),2002,
Virgin Islands,總生育率(每名婦女生育數),2002,2.19
Virgin Islands,GDP成長率(年增率%),2002,
Virgin Islands,商品與服務進口(佔GDP百分比),2002,
Virgin Islands,工業增加值(佔GDP百分比),2002,
Virgin Islands,通貨膨脹率-GDP平減指數(年增率%),2002,
Virgin Islands,出生時預期壽命(歲),2002,78.0243902439
Virgin Islands,人口密度(每平方公里人數),2002,309.165714286
Virgin Islands,服務業等增加值(佔GDP百分比),2002,
West Bank and Gaza,農業增加值(佔GDP百分比),2002,8.76907502814
West Bank and Gaza,二氧化碳排放量(每人公噸),2002,0.375598342055
West Bank and Gaza,金融部門提供之國內信貸(佔GDP百分比),2002,4.86995311814
West Bank and Gaza,電力消耗(每人千瓦時),2002,
West Bank and Gaza,能源使用量(每人石油當量公斤),2002,
West Bank and Gaza,商品與服務出口(佔GDP百分比),2002,13.4372009869
West Bank and Gaza,總生育率(每名婦女生育數),2002,5.105
West Bank and Gaza,GDP成長率(年增率%),2002,-1.41743143911
West Bank and Gaza,商品與服務進口(佔GDP百分比),2002,62.8156816898
West Bank and Gaza,工業增加值(佔GDP百分比),2002,21.910405758400003
West Bank and Gaza,通貨膨脹率-GDP平減指數(年增率%),2002,1.48786116359
West Bank and Gaza,出生時預期壽命(歲),2002,71.0699756098
West Bank and Gaza,人口密度(每平方公里人數),2002,510.859302326
West Bank and Gaza,服務業等增加值(佔GDP百分比),2002,69.3205198615
"Yemen, Rep.",農業增加值(佔GDP百分比),2002,13.342069545
"Yemen, Rep.",二氧化碳排放量(每人公噸),2002,0.837104492399
"Yemen, Rep.",金融部門提供之國內信貸(佔GDP百分比),2002,2.11293142145
"Yemen, Rep.",電力消耗(每人千瓦時),2002,152.080779958
"Yemen, Rep.",能源使用量(每人石油當量公斤),2002,270.813122936
"Yemen, Rep.",商品與服務出口(佔GDP百分比),2002,37.0011932863
"Yemen, Rep.",總生育率(每名婦女生育數),2002,6.002000000000001
"Yemen, Rep.",GDP成長率(年增率%),2002,3.93523150528
"Yemen, Rep.",商品與服務進口(佔GDP百分比),2002,37.7293055883
"Yemen, Rep.",工業增加值(佔GDP百分比),2002,41.2518696682
"Yemen, Rep.",通貨膨脹率-GDP平減指數(年增率%),2002,8.71188048362
"Yemen, Rep.",出生時預期壽命(歲),2002,60.888000000000005
"Yemen, Rep.",人口密度(每平方公里人數),2002,35.668877019499995
"Yemen, Rep.",服務業等增加值(佔GDP百分比),2002,34.8740446654
Zambia,農業增加值(佔GDP百分比),2002,17.2675372015
Zambia,二氧化碳排放量(每人公噸),2002,0.1780835653359999
Zambia,金融部門提供之國內信貸(佔GDP百分比),2002,41.3982780044
Zambia,電力消耗(每人千瓦時),2002,634.381863232
Zambia,能源使用量(每人石油當量公斤),2002,598.548219754
Zambia,商品與服務出口(佔GDP百分比),2002,27.1336783309
Zambia,總生育率(每名婦女生育數),2002,6.064
Zambia,GDP成長率(年增率%),2002,4.50601440876
Zambia,商品與服務進口(佔GDP百分比),2002,37.7828186682
Zambia,工業增加值(佔GDP百分比),2002,26.8381258473
Zambia,通貨膨脹率-GDP平減指數(年增率%),2002,19.3909231202
Zambia,出生時預期壽命(歲),2002,45.3066585366
Zambia,人口密度(每平方公里人數),2002,14.9853751059
Zambia,服務業等增加值(佔GDP百分比),2002,55.8943369512
Zimbabwe,農業增加值(佔GDP百分比),2002,14.0290065324
Zimbabwe,二氧化碳排放量(每人公噸),2002,0.942795260834
Zimbabwe,金融部門提供之國內信貸(佔GDP百分比),2002,164.559046953
Zimbabwe,電力消耗(每人千瓦時),2002,827.329873203
Zimbabwe,能源使用量(每人石油當量公斤),2002,772.6766193660001
Zimbabwe,商品與服務出口(佔GDP百分比),2002,31.8347988693
Zimbabwe,總生育率(每名婦女生育數),2002,4.018
Zimbabwe,GDP成長率(年增率%),2002,-8.894023417260001
Zimbabwe,商品與服務進口(佔GDP百分比),2002,34.9725526955
Zimbabwe,工業增加值(佔GDP百分比),2002,
Zimbabwe,通貨膨脹率-GDP平減指數(年增率%),2002,2.71295005331
Zimbabwe,出生時預期壽命(歲),2002,40.6791463415
Zimbabwe,人口密度(每平方公里人數),2002,32.807111283400005
Zimbabwe,服務業等增加值(佔GDP百分比),2002,
阿拉伯世界,農業增加值(佔GDP百分比),2007,7.10506711161
阿拉伯世界,二氧化碳排放量(每人公噸),2007,4.13614535534
阿拉伯世界,金融部門提供之國內信貸(佔GDP百分比),2007,37.3375450639
阿拉伯世界,電力消耗(每人千瓦時),2007,1992.42164476
阿拉伯世界,能源使用量(每人石油當量公斤),2007,1578.8806925
阿拉伯世界,商品與服務出口(佔GDP百分比),2007,53.7206413641
阿拉伯世界,總生育率(每名婦女生育數),2007,3.44313489066
阿拉伯世界,GDP成長率(年增率%),2007,5.65048324994
阿拉伯世界,商品與服務進口(佔GDP百分比),2007,39.7259686366
阿拉伯世界,工業增加值(佔GDP百分比),2007,53.9857099284
阿拉伯世界,通貨膨脹率-GDP平減指數(年增率%),2007,6.39534430363
阿拉伯世界,出生時預期壽命(歲),2007,69.2070082278
阿拉伯世界,人口密度(每平方公里人數),2007,24.1369879765
阿拉伯世界,服務業等增加值(佔GDP百分比),2007,40.9220084642
加勒比海小型國家,農業增加值(佔GDP百分比),2007,3.93724752747
加勒比海小型國家,二氧化碳排放量(每人公噸),2007,9.89670870623
加勒比海小型國家,金融部門提供之國內信貸(佔GDP百分比),2007,51.3388576533
加勒比海小型國家,電力消耗(每人千瓦時),2007,
加勒比海小型國家,能源使用量(每人石油當量公斤),2007,3923.68240346
加勒比海小型國家,商品與服務出口(佔GDP百分比),2007,52.10330504229999
加勒比海小型國家,總生育率(每名婦女生育數),2007,2.22844165639
加勒比海小型國家,GDP成長率(年增率%),2007,3.25131881748
加勒比海小型國家,商品與服務進口(佔GDP百分比),2007,50.4098056386
加勒比海小型國家,工業增加值(佔GDP百分比),2007,36.3767710043
加勒比海小型國家,通貨膨脹率-GDP平減指數(年增率%),2007,6.12721540982
加勒比海小型國家,出生時預期壽命(歲),2007,71.53580442229999
加勒比海小型國家,人口密度(每平方公里人數),2007,16.711651228900003
加勒比海小型國家,服務業等增加值(佔GDP百分比),2007,58.5728159045
中歐與波羅的海地區,農業增加值(佔GDP百分比),2007,3.71558373697
中歐與波羅的海地區,二氧化碳排放量(每人公噸),2007,7.266778191729999
中歐與波羅的海地區,金融部門提供之國內信貸(佔GDP百分比),2007,54.2969180298
中歐與波羅的海地區,電力消耗(每人千瓦時),2007,3979.83855309
中歐與波羅的海地區,能源使用量(每人石油當量公斤),2007,2686.14645564
中歐與波羅的海地區,商品與服務出口(佔GDP百分比),2007,50.938709299
中歐與波羅的海地區,總生育率(每名婦女生育數),2007,1.3811333131
中歐與波羅的海地區,GDP成長率(年增率%),2007,6.39506645222
中歐與波羅的海地區,商品與服務進口(佔GDP百分比),2007,55.7156447224
中歐與波羅的海地區,工業增加值(佔GDP百分比),2007,34.0601130667
中歐與波羅的海地區,通貨膨脹率-GDP平減指數(年增率%),2007,5.35448528664
中歐與波羅的海地區,出生時預期壽命(歲),2007,74.2523833325
中歐與波羅的海地區,人口密度(每平方公里人數),2007,95.6396805137
中歐與波羅的海地區,服務業等增加值(佔GDP百分比),2007,62.2243031964
早期人口紅利國家,農業增加值(佔GDP百分比),2007,11.008901668800002
早期人口紅利國家,二氧化碳排放量(每人公噸),2007,1.98445372522
早期人口紅利國家,金融部門提供之國內信貸(佔GDP百分比),2007,49.5676860232
早期人口紅利國家,電力消耗(每人千瓦時),2007,926.601707152
早期人口紅利國家,能源使用量(每人石油當量公斤),2007,801.16768704
早期人口紅利國家,商品與服務出口(佔GDP百分比),2007,30.3972796939
早期人口紅利國家,總生育率(每名婦女生育數),2007,2.90596039932
早期人口紅利國家,GDP成長率(年增率%),2007,6.46425308801
早期人口紅利國家,商品與服務進口(佔GDP百分比),2007,28.8657514399
早期人口紅利國家,工業增加值(佔GDP百分比),2007,38.3541180103
早期人口紅利國家,通貨膨脹率-GDP平減指數(年增率%),2007,6.57177135434
早期人口紅利國家,出生時預期壽命(歲),2007,66.7168411826
早期人口紅利國家,人口密度(每平方公里人數),2007,83.7967851241
早期人口紅利國家,服務業等增加值(佔GDP百分比),2007,50.5989405448
東亞與太平洋地區,農業增加值(佔GDP百分比),2007,5.92266218452
東亞與太平洋地區,二氧化碳排放量(每人公噸),2007,4.81252041886
東亞與太平洋地區,金融部門提供之國內信貸(佔GDP百分比),2007,188.450589153
東亞與太平洋地區,電力消耗(每人千瓦時),2007,2634.37235259
東亞與太平洋地區,能源使用量(每人石油當量公斤),2007,1656.81942763
東亞與太平洋地區,商品與服務出口(佔GDP百分比),2007,36.7488173417
東亞與太平洋地區,總生育率(每名婦女生育數),2007,1.76832751634
東亞與太平洋地區,GDP成長率(年增率%),2007,6.80264463096
東亞與太平洋地區,商品與服務進口(佔GDP百分比),2007,31.4907183341
東亞與太平洋地區,工業增加值(佔GDP百分比),2007,36.6129328492
東亞與太平洋地區,通貨膨脹率-GDP平減指數(年增率%),2007,4.977313383899999
東亞與太平洋地區,出生時預期壽命(歲),2007,73.5846595367
東亞與太平洋地區,人口密度(每平方公里人數),2007,88.6039697665
東亞與太平洋地區,服務業等增加值(佔GDP百分比),2007,57.384941743
東亞與太平洋地區(不含高收入),農業增加值(佔GDP百分比),2007,11.0336448444
東亞與太平洋地區(不含高收入),二氧化碳排放量(每人公噸),2007,4.10113803204
